0:0:0:0:0:0:0:1 - - [16/Nov/2024:12:08:17 +0100] "GET / HTTP/1.1" 200 11428
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:00 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:02 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:03 +0100] "GET /05_TecWeb/contents/feed.jsp?category=POLITICA HTTP/1.1" 200 1969
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:03 +0100] "GET /05_TecWeb/styles/rss.jpg HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:05 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:06 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=PO HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:07 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITIC HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:09 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:10 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGIA HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:11 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:12 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:13 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITIC HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:14 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:15 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 2350
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:15 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:15 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:15 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:15 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 4564
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:15 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:26 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:28 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:29 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:31 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:32 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:34 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:35 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:38 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:38 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=SPETTACOLI HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:47 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=F HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:48 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=F HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:48 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:51 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=L HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:52 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=L HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:52 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:54 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:54 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=ECONOMIA HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:56 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=V HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:57 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=V HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:52:58 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:00 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=R HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:00 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=R HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:02 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:04 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=B HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:04 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=B HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:05 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:06 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:12 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:13 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGIA HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:14 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:16 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 2350
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:16 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:16 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:16 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 4564
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:16 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:53:16 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:54:58 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:00 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:01 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:06 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 2350
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:06 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:06 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 4564
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:06 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:06 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:07 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:09 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:11 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:12 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:16 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:17 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:17 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITICAT HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:18 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:19 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGIA HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:26 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:27 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 2350
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:27 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:27 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:27 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 4564
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:27 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:27 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:28 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:32 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=G HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:33 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=G HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:34 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=GG HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:34 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=GGER HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:34 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=GGER HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:37 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=R HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:38 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=R HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:41 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:45 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:45 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=ECONOMIA HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:47 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=V HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:48 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=V HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:49 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:51 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:55:51 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=SPETTACOLI HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:56:37 +0100] "GET /05_TecWeb/contents/feed.jsp?category=SPETTACOLI HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:56:37 +0100] "GET /05_TecWeb/styles/rss.jpg HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:56:44 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:56:46 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:20 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 2350
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:20 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:56 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 2350
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:56 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:56 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:56 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:56 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 4564
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:56 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:58 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=e HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:59 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:57:59 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITICA HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:58:00 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITICAE HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:58:01 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:58:01 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITICAE HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:58:03 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:58:03 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=ECONOMIA HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:17:58:05 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:17 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 2350
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:17 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:17 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:17 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:17 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 4564
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:17 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:20 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=e HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:21 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:22 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITICA HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:24 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:24 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=ECONOMIA HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:25 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:27 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:30 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 2350
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:30 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:30 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:30 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:30 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 4564
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:01:30 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:24 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:25 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 2350
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:25 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:25 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:25 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:25 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 4564
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:25 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:28 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:28 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:30 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:32 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:32 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITICA HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:33 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:34 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=t HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:35 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:35 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:35 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGIA HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:37 +0100] "GET /05_TecWeb/contents/feed.jsp?category=TECNOLOGIA HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:37 +0100] "GET /05_TecWeb/styles/rss.jpg HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:44 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:45 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=t HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:46 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:47 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=F HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:47 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=F HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:47 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:48 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:48 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=SPETTACOLI HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:07:50 +0100] "GET /05_TecWeb/contents/feed.jsp?category=SPETTACOLI HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:20 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1331
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:20 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:20 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:20 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:20 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 998
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:20 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:23 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:23 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:24 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:26 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=t HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:26 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:27 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:27 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGIA HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:28 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:29 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=p HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:30 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:31 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
